name,rt,error,correct_key,trial,pair1,pair2,trial_types
9,1.163014,0,1,52,3,10,2
9,0.954841,0,2,19,1,11,2
9,0.875481,0,1,69,3,11,2
9,0.859033,0,2,126,3,4,5
9,0.859545,0,1,57,3,11,2
9,0.985253,0,3,74,4,9,3
9,0.761523,0,2,6,1,10,2
9,0.963345,0,3,108,1,2,7
9,0.806187,0,1,125,3,4,6
9,1.435098,0,1,124,3,4,6
9,0.79954,0,2,90,4,10,1
9,0.923227,0,1,77,4,10,2
9,1.497816,0,1,20,1,11,1
9,0.727474,0,2,118,2,1,6
9,1.121228,0,3,98,1,2,7
9,1.114878,0,3,27,2,9,4
9,1.001966,0,3,107,1,2,7
9,1.009389,0,1,101,1,2,5
9,1.157469,0,1,68,3,11,2
9,0.786768,0,2,10,1,12,2
9,0.660176,0,2,46,2,12,2
9,0.820374,0,2,142,4,3,5
9,0.524781,0,2,106,1,2,6
9,0.763022,0,1,100,1,2,5
9,0.938255,0,3,63,3,9,3
9,1.070488,0,3,2,1,9,4
9,0.885251,0,1,45,2,11,1
9,1.032322,0,2,85,4,9,8
9,0.802115,0,2,49,3,9,1
9,0.812873,1,2,22,1,12,2
9,1.065691,0,3,143,4,3,7
9,1.367651,0,3,39,2,9,3
9,0.792113,0,1,28,2,10,1
9,1.47671,1,3,111,2,1,7
9,1.153443,0,3,59,3,12,4
9,0.933604,0,1,136,4,3,6
9,0.99386,0,3,131,3,4,7
9,1.084683,0,1,32,2,11,8
9,1.495143,0,2,66,3,10,1
9,0.753453,0,2,78,4,10,8
9,0.798056,0,2,70,3,12,1
9,1.248558,0,3,24,1,12,4
9,1.105324,0,1,105,1,2,5
9,1.039947,0,3,71,3,12,3
9,0.955754,0,1,113,2,1,5
9,0.747023,0,1,89,4,10,2
9,0.751155,0,2,127,3,4,5
9,0.854418,0,2,37,2,9,2
9,1.457966,1,2,34,2,12,2
9,0.70132,0,1,80,4,11,2
9,1.069188,0,1,41,2,10,8
9,0.673133,0,2,103,1,2,6
9,1.061171,0,1,117,2,1,5
9,1.035326,0,1,92,4,11,2
9,0.909232,0,1,81,4,11,2
9,1.310624,0,3,120,2,1,7
9,1.036519,0,1,29,2,10,1
9,0.968828,0,1,104,1,2,5
9,1.429666,0,1,4,1,10,1
9,1.141204,0,2,58,3,12,8
9,0.827829,0,1,17,1,10,8
9,1.147143,0,3,110,2,1,7
9,1.020963,0,1,44,2,11,1
9,1.363973,0,1,64,3,10,2
9,1.183863,0,3,47,2,12,4
9,1.722239,0,3,99,1,2,7
9,1.527101,0,1,76,4,10,2
9,0.810597,0,2,13,1,9,2
9,1.068058,0,3,50,3,9,3
9,1.68076,0,2,61,3,9,8
9,0.993211,0,3,12,1,12,3
9,1.142853,0,3,119,2,1,7
9,1.083144,0,2,109,2,1,6
9,0.834135,0,1,140,4,3,6
9,1.768143,0,3,144,4,3,7
9,1.137452,0,1,112,2,1,5
9,0.926776,0,3,83,4,12,4
9,0.694355,0,2,115,2,1,6
9,0.834512,0,2,130,3,4,5
9,1.031834,0,3,96,4,12,4
9,0.767101,0,2,54,3,10,8
9,1.039544,0,3,86,4,9,4
9,1.146711,0,3,122,3,4,7
9,0.992926,0,3,11,1,12,3
9,1.193178,0,1,65,3,10,2
9,1.011719,0,3,135,4,3,7
9,0.955105,0,3,84,4,12,3
9,0.922578,0,1,56,3,11,2
9,0.781339,0,1,9,1,11,8
9,1.347003,0,3,75,4,9,4
9,0.82726,0,1,141,4,3,6
9,1.19417,0,3,3,1,9,4
9,0.999976,0,2,7,1,11,2
9,1.031183,0,3,14,1,9,3
9,1.0006,0,3,26,2,9,4
9,0.95879,0,2,138,4,3,5
9,0.771359,0,2,79,4,11,1
9,0.870007,0,1,53,3,10,2
9,1.200741,0,3,35,2,12,3
9,1.026779,0,3,87,4,9,3
9,0.972681,0,3,72,3,12,4
9,1.193777,0,3,62,3,9,4
9,0.913187,1,3,36,2,12,3
9,0.7471,0,1,5,1,10,1
9,0.936304,0,3,23,1,12,4
9,1.026197,0,2,82,4,12,8
9,0.944391,1,2,139,4,3,5
9,0.699601,0,2,102,1,2,6
9,0.828023,0,2,97,1,2,6
9,1.15104,0,2,18,1,10,2
9,0.774977,0,2,133,4,3,5
9,1.125582,0,3,123,3,4,7
9,0.5933,0,2,73,4,9,1
9,0.598749,0,1,137,4,3,6
9,0.661847,0,2,1,1,9,2
9,0.860978,0,3,132,3,4,7
9,0.994657,0,3,60,3,12,3
9,0.953757,0,3,48,2,12,4
9,0.844585,0,1,129,3,4,6
9,1.054863,0,3,38,2,9,3
9,0.913044,0,1,128,3,4,6
9,0.948087,0,3,134,4,3,7
9,0.822783,0,2,121,3,4,5
9,0.689082,0,2,55,3,11,1
9,0.689082,0,2,67,3,11,8
9,1.124747,0,3,95,4,12,3
9,0.771863,0,1,93,4,11,2
9,1.125377,1,1,16,1,10,8
9,0.807681,0,2,31,2,11,2
9,1.037197,0,1,88,4,10,2
9,0.911996,0,2,43,2,11,2
9,0.861918,0,1,33,2,11,8
9,0.926628,0,1,40,2,10,8
9,1.2705,0,3,15,1,9,3
9,1.000225,0,2,25,2,9,2
10,1.299404,1,1,8,1,11,8
10,1.223732,0,3,7,1,11,3
10,1.672914,0,2,57,3,11,1
10,1.048144,0,3,84,4,12,4
10,1.094403,0,2,54,3,10,8
10,0.876154,0,3,91,4,11,3
10,1.208793,0,1,88,4,10,2
10,0.976994,1,1,4,1,10,1
10,0.879406,0,3,72,3,12,3
10,1.114807,0,3,101,1,2,7
10,1.039075,0,2,13,1,9,2
10,1.11529,0,1,98,1,2,5
10,0.983459,1,1,95,4,12,2
10,1.284675,1,2,105,1,2,6
10,0.941433,0,1,140,4,3,6
10,0.958865,0,1,38,2,9,1
10,1.454046,0,3,77,4,10,3
10,1.284562,0,1,100,1,2,5
10,0.92268,0,2,34,2,12,2
10,1.823711,0,2,78,4,10,8
10,1.678817,0,3,111,2,1,7
10,1.129828,0,1,50,3,9,2
10,1.245364,0,1,131,3,4,6
10,1.142596,0,1,136,4,3,6
10,0.929929,0,1,11,1,12,1
10,1.196553,0,3,127,3,4,7
10,0.860515,0,2,82,4,12,1
10,1.731503,0,3,99,1,2,7
10,0.879297,1,2,129,3,4,5
10,0.901551,0,1,107,1,2,5
10,2.226652,1,1,20,1,11,1
10,0.796996,0,2,93,4,11,8
10,1.563154,0,2,22,1,12,2
10,1.895665,0,3,3,1,9,4
10,0.949861,0,2,21,1,11,2
10,1.454117,0,2,138,4,3,5
10,1.084049,0,1,59,3,12,2
10,1.096229,0,1,14,1,9,1
10,1.170618,0,3,87,4,9,4
10,1.199487,0,2,130,3,4,5
10,1.16484,0,3,48,2,12,3
10,0.911015,0,2,94,4,12,8
10,1.025483,0,1,26,2,9,8
10,0.933586,1,1,134,4,3,6
10,0.989436,0,2,45,2,11,2
10,1.516507,0,2,114,2,1,6
10,1.527243,0,2,58,3,12,1
10,1.063624,0,3,60,3,12,4
10,1.196449,1,2,30,2,10,2
10,1.471676,1,1,143,4,3,6
10,1.038625,0,3,36,2,12,4
10,1.020125,0,3,51,3,9,3
10,1.292746,0,2,25,2,9,2
10,1.240395,0,3,96,4,12,3
10,0.988425,0,1,68,3,11,2
10,0.889892,0,1,62,3,9,2
10,1.497215,1,1,71,3,12,2
10,1.030199,1,1,52,3,10,2
10,0.990326,0,3,31,2,11,3
10,1.180582,0,3,65,3,10,4
10,1.143199,1,2,90,4,10,1
10,1.182426,0,3,53,3,10,3
10,0.843913,0,2,10,1,12,2
10,0.989804,0,1,64,3,10,2
10,1.126191,0,2,126,3,4,5
10,1.048796,0,3,115,2,1,7
10,0.895453,0,2,6,1,10,2
10,0.860673,0,2,42,2,10,2
10,0.894593,0,1,86,4,9,2
10,1.091015,0,3,24,1,12,3
10,1.082976,0,3,19,1,11,4
10,1.242556,0,1,83,4,12,2
10,1.025915,0,1,104,1,2,5
10,1.075885,0,2,66,3,10,1
10,0.916557,0,1,32,2,11,8
10,1.180509,0,3,27,2,9,4
10,1.08704,0,3,103,1,2,7
10,1.322841,0,2,121,3,4,5
10,1.088953,1,3,75,4,9,3
10,1.114115,0,2,117,2,1,6
10,1.067159,0,1,124,3,4,6
10,0.938562,0,1,40,2,10,8
10,0.885448,0,1,44,2,11,1
10,1.015304,0,3,67,3,11,3
10,0.854026,0,1,35,2,12,1
10,1.09915,1,2,109,2,1,6
10,0.945757,0,3,144,4,3,7
10,0.84086,0,2,118,2,1,6
10,1.32209,0,2,1,1,9,2
10,0.893976,0,1,2,1,9,8
10,1.041904,0,3,108,1,2,7
10,1.86394,0,1,23,1,12,8
10,0.887022,0,2,33,2,11,2
10,0.844468,0,2,9,1,11,2
10,1.047763,1,2,97,1,2,6
10,0.832177,0,2,142,4,3,5
10,0.83073,0,1,122,3,4,6
10,1.034898,0,3,89,4,10,4
10,1.063021,1,3,43,2,11,4
10,1.491535,1,3,113,2,1,7
10,0.958937,0,3,132,3,4,7
10,1.648586,0,1,76,4,10,2
10,0.995975,0,1,110,2,1,5
10,0.975773,0,1,119,2,1,5
10,1.246944,0,2,49,3,9,8
10,2.092775,1,3,39,2,9,3
10,1.112086,0,3,123,3,4,7
10,1.248363,0,3,15,1,9,3
10,7.443721,0,2,61,3,9,1
10,1.09015,0,2,37,2,9,2
10,0.814279,0,1,116,2,1,5
10,0.786927,0,2,106,1,2,6
10,1.025437,0,3,12,1,12,4
10,1.057896,0,1,74,4,9,2
10,0.834682,0,2,46,2,12,2
10,1.08526,0,3,63,3,9,4
10,1.002101,0,2,18,1,10,2
10,0.884688,0,2,81,4,11,1
10,1.102262,0,1,80,4,11,2
10,0.884402,0,1,92,4,11,2
10,0.84221,0,2,141,4,3,5
10,1.068209,0,3,135,4,3,7
10,1.428525,0,2,102,1,2,6
10,1.027625,0,3,125,3,4,7
10,0.976322,0,3,5,1,10,3
10,1.104265,0,3,41,2,10,4
10,1.119441,1,1,112,2,1,5
10,1.056234,1,2,133,4,3,5
10,1.142322,1,3,29,2,10,3
10,0.908588,0,3,17,1,10,4
10,1.391731,0,1,56,3,11,2
10,0.970723,0,2,73,4,9,8
10,1.000328,0,1,128,3,4,6
10,1.101204,0,1,47,2,12,8
10,1.072285,1,3,120,2,1,7
10,1.062002,0,3,55,3,11,4
10,1.0884,0,3,79,4,11,4
10,1.397719,0,3,137,4,3,7
10,1.15131,0,2,85,4,9,1
10,1.085964,0,3,139,4,3,7
10,1.194104,0,1,28,2,10,1
10,0.935962,0,2,69,3,11,8
10,1.163709,0,1,16,1,10,8
10,0.997633,0,2,70,3,12,8
10,1.155283,0,3,89,4,10,4
10,1.159748,0,3,51,3,9,3
10,1.014071,0,1,76,4,10,2
10,1.032037,0,2,133,4,3,5
10,0.875235,0,2,6,1,10,2
10,0.836415,0,1,136,4,3,6
10,0.793063,0,1,83,4,12,2
10,0.977711,0,3,144,4,3,7
10,0.763586,0,1,62,3,9,2
10,1.03476,0,2,118,2,1,6
10,0.965631,0,2,117,2,1,6
10,1.230103,1,3,27,2,9,4
10,0.942662,0,2,141,4,3,5
10,1.560368,0,3,36,2,12,4
10,1.013587,0,1,32,2,11,8
10,1.795036,0,3,77,4,10,3
10,1.05487,0,1,104,1,2,5
10,0.922237,0,2,90,4,10,1
10,0.831093,0,2,114,2,1,6
10,0.895079,0,1,116,2,1,5
10,1.032097,0,2,109,2,1,6
10,1.890707,0,3,75,4,9,3
10,0.823002,0,2,81,4,11,1
10,1.580455,0,3,137,4,3,7
10,0.982871,0,1,52,3,10,2
10,1.07711,1,3,132,3,4,7
10,0.829766,0,1,122,3,4,6
10,0.956656,0,2,129,3,4,5
10,0.940254,0,1,92,4,11,2
10,0.799448,0,1,124,3,4,6
10,0.931629,0,2,45,2,11,2
10,1.291541,0,3,111,2,1,7
10,0.84697,0,1,38,2,9,1
10,0.785622,0,2,18,1,10,2
10,1.572858,0,3,103,1,2,7
10,0.949241,0,2,93,4,11,8
10,1.078877,0,3,72,3,12,3
10,1.03117,0,2,105,1,2,6
10,1.010264,0,3,91,4,11,3
10,0.884107,0,2,142,4,3,5
10,0.817583,0,2,49,3,9,8
10,0.992947,0,1,50,3,9,2
10,0.73077,0,2,121,3,4,5
10,0.845023,0,1,74,4,9,2
10,0.973282,0,3,41,2,10,4
10,1.006186,0,1,35,2,12,1
10,0.841107,0,1,134,4,3,6
10,0.786388,0,1,4,1,10,1
10,0.90123,0,3,12,1,12,4
10,0.719583,0,2,21,1,11,2
10,0.694779,0,1,14,1,9,1
10,0.91209,0,2,85,4,9,1
10,0.759284,0,2,25,2,9,2
10,1.388979,0,2,58,3,12,1
10,0.788571,0,1,11,1,12,1
10,1.195458,0,3,123,3,4,7
10,1.200931,1,3,55,3,11,4
10,1.190331,1,1,8,1,11,8
10,1.184956,0,3,60,3,12,4
10,0.871888,0,2,82,4,12,1
10,0.791948,0,2,61,3,9,1
10,0.681005,0,1,28,2,10,1
10,1.067845,0,1,128,3,4,6
10,1.556195,0,1,64,3,10,2
10,0.92709,0,2,106,1,2,6
10,0.848233,0,1,143,4,3,6
10,0.800648,0,2,138,4,3,5
10,0.997145,0,2,33,2,11,2
10,0.907229,0,2,126,3,4,5
10,1.267887,0,3,120,2,1,7
10,1.026111,0,1,59,3,12,2
10,0.970209,0,1,140,4,3,6
10,0.960095,0,2,57,3,11,1
10,1.683245,0,3,84,4,12,4
10,0.825521,0,2,22,1,12,2
10,1.132477,0,3,127,3,4,7
10,0.867348,0,1,20,1,11,1
10,0.861996,0,1,86,4,9,2
10,1.22839,1,3,31,2,11,3
10,1.195779,0,3,125,3,4,7
10,1.313692,0,2,42,2,10,2
10,0.951012,0,3,63,3,9,4
10,1.327012,0,1,100,1,2,5
10,1.27305,0,1,56,3,11,2
10,0.741942,0,1,80,4,11,2
10,1.036966,0,3,99,1,2,7
10,1.305824,1,3,15,1,9,3
10,1.135525,1,3,29,2,10,3
10,0.93904,0,2,69,3,11,8
10,1.241172,1,2,54,3,10,8
10,0.831078,0,1,112,2,1,5
10,1.28023,0,3,115,2,1,7
10,0.822502,0,2,70,3,12,8
10,0.953825,0,1,40,2,10,8
10,1.154279,0,3,19,1,11,4
10,0.847501,0,1,68,3,11,2
10,1.116028,1,1,131,3,4,6
10,1.068121,0,3,24,1,12,3
10,1.019886,0,3,39,2,9,3
10,0.968162,0,3,17,1,10,4
10,1.080591,0,1,119,2,1,5
10,1.06319,0,3,139,4,3,7
10,0.829552,0,2,78,4,10,8
10,0.999034,0,3,87,4,9,4
10,0.713559,0,1,2,1,9,8
10,0.874701,0,1,98,1,2,5
10,1.086997,0,3,53,3,10,3
10,0.826025,0,2,9,1,11,2
10,0.981424,0,3,7,1,11,3
10,0.934932,0,2,13,1,9,2
10,0.719851,0,2,102,1,2,6
10,0.897692,0,3,67,3,11,3
10,0.880301,0,3,65,3,10,4
10,0.775744,0,2,10,1,12,2
10,0.824494,0,2,1,1,9,2
10,0.714151,0,2,30,2,10,2
10,1.006694,0,3,48,2,12,3
10,0.798172,0,1,44,2,11,1
10,1.34929,0,1,95,4,12,2
10,1.075539,0,3,135,4,3,7
10,0.762839,0,1,23,1,12,8
10,0.862309,0,3,43,2,11,4
10,1.144489,0,1,26,2,9,8
10,1.383173,0,2,97,1,2,6
10,0.850808,0,1,107,1,2,5
10,0.834652,0,3,96,4,12,3
10,0.743595,0,1,47,2,12,8
10,1.101552,0,3,3,1,9,4
10,0.830775,1,3,5,1,10,3
10,0.771054,0,2,73,4,9,8
10,0.914688,0,1,16,1,10,8
10,0.786101,0,2,94,4,12,8
10,0.910479,0,3,108,1,2,7
10,0.872248,0,2,37,2,9,2
10,1.377732,0,1,71,3,12,2
10,1.861017,1,1,110,2,1,5
10,0.811478,0,2,46,2,12,2
10,0.766058,0,2,130,3,4,5
10,0.927761,0,3,113,2,1,7
10,0.79617,0,2,66,3,10,1
10,0.864879,0,2,34,2,12,2
10,0.924284,0,1,88,4,10,2
10,1.269422,0,3,79,4,11,4
10,0.982233,0,3,101,1,2,7
10,0.917658,0,1,119,2,1,5
10,0.95675,0,2,54,3,10,8
10,0.899659,0,3,39,2,9,3
10,0.818621,0,2,94,4,12,8
10,0.838159,0,1,136,4,3,6
10,0.775371,0,2,102,1,2,6
10,0.807696,0,1,52,3,10,2
10,1.751295,0,3,132,3,4,7
10,1.457088,1,3,91,4,11,3
10,0.764463,0,1,143,4,3,6
10,0.948907,0,1,80,4,11,2
10,0.991565,0,2,114,2,1,6
10,1.122301,0,2,18,1,10,2
10,0.832802,0,3,55,3,11,4
10,0.828054,0,3,101,1,2,7
10,0.730696,0,1,47,2,12,8
10,0.701072,0,1,4,1,10,1
10,1.524994,0,3,12,1,12,4
10,0.84921,0,1,26,2,9,8
10,1.600726,0,3,27,2,9,4
10,0.727547,0,2,42,2,10,2
10,1.151705,0,3,77,4,10,3
10,0.887798,0,1,140,4,3,6
10,0.7826,0,2,30,2,10,2
10,0.741855,0,1,122,3,4,6
10,0.693905,0,2,57,3,11,1
10,0.709993,0,2,130,3,4,5
10,0.751488,0,3,17,1,10,4
10,0.746896,0,2,58,3,12,1
10,2.003009,1,2,78,4,10,8
10,0.7601,0,2,85,4,9,1
10,0.843031,0,2,33,2,11,2
10,0.95731,0,2,142,4,3,5
10,0.843042,0,1,74,4,9,2
10,0.954941,0,3,103,1,2,7
10,0.784992,0,1,64,3,10,2
10,0.719958,0,1,83,4,12,2
10,0.919123,0,3,63,3,9,4
10,0.743514,0,1,28,2,10,1
10,0.614325,0,2,61,3,9,1
10,0.88002,0,3,5,1,10,3
10,0.700105,0,1,107,1,2,5
10,0.585543,0,2,133,4,3,5
10,0.991385,0,1,56,3,11,2
10,1.052978,0,1,104,1,2,5
10,0.640167,0,2,34,2,12,2
10,1.062513,0,3,125,3,4,7
10,0.960099,0,3,123,3,4,7
10,0.767628,0,1,23,1,12,8
10,0.69515,0,2,118,2,1,6
10,0.972338,0,3,99,1,2,7
10,0.808227,0,1,88,4,10,2
10,0.934662,0,1,32,2,11,8
10,0.694199,0,2,45,2,11,2
10,0.726162,0,1,11,1,12,1
10,0.646258,0,2,25,2,9,2
10,0.693435,0,1,8,1,11,8
10,1.007558,0,3,84,4,12,4
10,1.054863,0,3,48,2,12,3
10,0.70729,0,1,92,4,11,2
10,0.836894,0,3,31,2,11,3
10,0.766856,0,3,29,2,10,3
10,0.799587,0,3,36,2,12,4
10,0.885528,0,3,139,4,3,7
10,1.653353,0,3,24,1,12,3
10,1.168284,0,3,113,2,1,7
10,1.005571,0,3,144,4,3,7
10,0.781337,0,2,97,1,2,6
10,1.274656,0,1,59,3,12,2
10,1.396441,0,3,7,1,11,3
10,0.746889,0,1,131,3,4,6
10,0.702686,0,2,138,4,3,5
10,0.738949,0,2,109,2,1,6
10,1.131634,1,2,105,1,2,6
10,0.802707,0,3,89,4,10,4
10,0.827646,0,1,38,2,9,1
10,0.777235,0,2,69,3,11,8
10,0.884017,0,3,65,3,10,4
10,1.058453,0,3,41,2,10,4
10,1.326308,0,1,86,4,9,2
10,0.911552,0,3,43,2,11,4
10,1.07458,0,3,51,3,9,3
10,1.046231,0,3,72,3,12,3
10,0.880649,0,2,37,2,9,2
10,0.770071,0,1,62,3,9,2
10,1.018461,0,3,15,1,9,3
10,1.491213,1,3,75,4,9,3
10,0.914304,0,3,120,2,1,7
10,0.815589,0,2,46,2,12,2
10,0.839183,0,2,9,1,11,2
10,0.818992,0,1,95,4,12,2
10,0.755978,0,2,126,3,4,5
10,0.778945,0,1,110,2,1,5
10,0.636297,0,1,44,2,11,1
10,0.660861,0,1,128,3,4,6
10,1.513805,0,3,135,4,3,7
10,1.231807,0,3,96,4,12,3
10,1.158276,0,1,76,4,10,2
10,1.792552,0,3,111,2,1,7
10,0.902467,0,2,90,4,10,1
10,0.732669,0,2,49,3,9,8
10,1.111479,0,2,22,1,12,2
10,1.127904,0,1,35,2,12,1
10,0.75218,0,1,71,3,12,2
10,1.039098,0,1,2,1,9,8
10,1.142544,0,1,116,2,1,5
10,0.738182,0,1,134,4,3,6
10,0.888106,0,2,73,4,9,8
10,1.260298,0,2,129,3,4,5
10,0.999226,0,2,13,1,9,2
10,1.317674,0,3,3,1,9,4
10,0.821522,0,2,10,1,12,2
10,0.773191,0,1,50,3,9,2
10,1.027882,0,3,115,2,1,7
10,0.773968,0,2,66,3,10,1
10,1.237889,0,3,108,1,2,7
10,0.962414,0,3,127,3,4,7
10,0.876582,0,1,68,3,11,2
10,1.243575,0,3,87,4,9,4
10,0.778207,0,2,141,4,3,5
10,1.457069,0,1,20,1,11,1
10,1.278146,0,3,53,3,10,3
10,1.016084,0,2,6,1,10,2
10,0.685129,0,2,1,1,9,2
10,0.734489,0,1,16,1,10,8
10,1.083272,0,2,117,2,1,6
10,1.242598,0,1,112,2,1,5
10,0.976625,0,1,14,1,9,1
10,0.722376,0,1,100,1,2,5
10,0.668345,0,2,82,4,12,1
10,0.808754,0,1,40,2,10,8
10,1.09397,0,3,19,1,11,4
10,0.801003,0,3,137,4,3,7
10,1.029809,0,3,60,3,12,4
10,0.847559,0,1,124,3,4,6
10,0.77788,0,2,81,4,11,1
10,1.459254,1,2,93,4,11,8
10,0.896803,0,1,98,1,2,5
10,0.650616,0,2,106,1,2,6
10,0.65838,0,2,21,1,11,2
10,1.044853,0,3,67,3,11,3
10,0.784641,0,2,70,3,12,8
10,0.910616,0,3,79,4,11,4
10,0.998211,0,2,121,3,4,5
10,0.864032,0,3,127,3,4,7
10,1.017948,0,3,60,3,12,4
10,1.046869,0,3,29,2,10,3
10,0.812121,0,1,107,1,2,5
10,0.838321,0,1,128,3,4,6
10,1.070276,0,2,90,4,10,1
10,0.896819,0,3,53,3,10,3
10,0.822858,0,2,69,3,11,8
10,1.034746,0,3,63,3,9,4
10,0.995809,0,3,79,4,11,4
10,0.862555,0,2,1,1,9,2
10,0.783323,0,2,9,1,11,2
10,1.459829,0,3,99,1,2,7
10,0.74368,0,2,78,4,10,8
10,0.888918,0,2,21,1,11,2
10,0.779933,0,2,58,3,12,1
10,0.685749,0,2,46,2,12,2
10,0.879313,0,1,76,4,10,2
10,0.971423,0,1,62,3,9,2
10,1.122705,0,3,144,4,3,7
10,1.27418,0,1,35,2,12,1
10,0.96351,0,3,96,4,12,3
10,0.813628,0,1,86,4,9,2
10,1.136914,0,1,119,2,1,5
10,0.916795,0,3,84,4,12,4
10,1.393968,0,3,3,1,9,4
10,0.769564,0,2,33,2,11,2
10,0.837583,1,3,48,2,12,3
10,0.790528,0,1,38,2,9,1
10,0.802159,0,2,45,2,11,2
10,1.685261,1,2,126,3,4,5
10,0.767771,0,1,98,1,2,5
10,0.824558,0,2,54,3,10,8
10,1.221497,0,2,129,3,4,5
10,1.035634,0,2,102,1,2,6
10,0.76259,0,1,32,2,11,8
10,0.776535,0,2,13,1,9,2
10,0.835384,0,2,130,3,4,5
10,0.830236,0,1,14,1,9,1
10,0.803011,0,2,117,2,1,6
10,0.782256,0,1,59,3,12,2
10,1.102723,0,3,135,4,3,7
10,1.085707,0,2,138,4,3,5
10,0.715522,0,2,66,3,10,1
10,0.680343,0,1,112,2,1,5
10,0.739513,0,2,85,4,9,1
10,0.985154,0,1,56,3,11,2
10,1.372278,0,3,103,1,2,7
10,0.905998,0,2,105,1,2,6
10,0.917199,0,3,43,2,11,4
10,0.758345,0,2,106,1,2,6
10,1.195828,0,3,89,4,10,4
10,0.76882,0,1,88,4,10,2
10,0.870536,0,1,50,3,9,2
10,0.681128,0,1,40,2,10,8
10,0.76084,0,2,114,2,1,6
10,1.292195,0,3,51,3,9,3
10,0.794341,0,1,52,3,10,2
10,1.272211,0,3,24,1,12,3
10,1.200158,0,3,5,1,10,3
10,1.006922,0,3,27,2,9,4
10,0.802802,0,1,140,4,3,6
10,0.950516,0,3,132,3,4,7
10,1.029023,0,2,133,4,3,5
10,0.773553,0,2,42,2,10,2
10,1.015924,0,3,15,1,9,3
10,0.992818,0,1,44,2,11,1
10,1.16266,0,3,108,1,2,7
10,1.126683,0,1,74,4,9,2
10,1.401412,0,3,36,2,12,4
10,0.956803,0,2,94,4,12,8
10,1.017744,0,2,49,3,9,8
10,0.754642,0,1,104,1,2,5
10,0.816146,0,2,93,4,11,8
10,0.722727,0,2,142,4,3,5
10,1.018996,0,1,11,1,12,1
10,0.80895,0,1,71,3,12,2
10,1.071861,0,3,111,2,1,7
10,0.776589,0,3,120,2,1,7
10,1.044055,0,1,124,3,4,6
10,1.026764,0,1,134,4,3,6
10,1.35641,0,3,12,1,12,4
10,0.77404,0,2,121,3,4,5
10,0.874061,0,1,131,3,4,6
10,1.17021,0,3,113,2,1,7
10,0.913059,0,3,72,3,12,3
10,1.080117,0,3,19,1,11,4
10,1.236745,0,3,123,3,4,7
10,1.183145,0,3,17,1,10,4
10,0.770634,0,2,118,2,1,6
10,0.722959,0,2,22,1,12,2
10,0.894289,0,3,65,3,10,4
10,0.900829,0,1,26,2,9,8
10,0.777368,0,1,28,2,10,1
10,0.853375,1,1,80,4,11,2
10,1.541686,0,3,77,4,10,3
10,1.497602,1,3,41,2,10,4
10,0.900709,0,1,2,1,9,8
10,0.821322,0,2,25,2,9,2
10,0.89618,0,1,95,4,12,2
10,0.764644,0,1,23,1,12,8
10,0.927483,0,3,55,3,11,4
10,0.818286,0,3,139,4,3,7
10,0.890696,0,1,136,4,3,6
10,1.58982,0,3,125,3,4,7
10,1.005997,0,3,39,2,9,3
10,0.819417,0,1,116,2,1,5
10,0.856905,0,1,4,1,10,1
10,0.83869,0,2,57,3,11,1
10,0.895506,0,1,20,1,11,1
10,1.252721,0,3,137,4,3,7
10,1.083042,0,2,30,2,10,2
10,0.663853,0,1,100,1,2,5
10,0.925792,0,1,92,4,11,2
10,1.055459,0,2,82,4,12,1
10,1.198666,0,3,67,3,11,3
10,0.858146,0,2,109,2,1,6
10,0.770105,0,2,81,4,11,1
10,1.026543,0,3,87,4,9,4
10,0.744768,0,2,37,2,9,2
10,0.933069,0,3,91,4,11,3
10,0.71015,0,2,97,1,2,6
10,0.71277,0,1,68,3,11,2
10,1.029258,0,1,143,4,3,6
10,0.662338,0,2,34,2,12,2
10,0.632756,0,1,83,4,12,2
10,0.794592,0,3,101,1,2,7
10,0.787274,0,1,16,1,10,8
10,0.681065,0,1,122,3,4,6
10,1.15644,0,3,75,4,9,3
10,0.687391,0,2,10,1,12,2
10,0.971255,0,1,64,3,10,2
10,1.019135,0,3,31,2,11,3
10,0.665257,0,2,73,4,9,8
10,0.647111,1,2,141,4,3,5
10,0.716173,0,2,70,3,12,8
10,0.683946,0,1,47,2,12,8
10,0.743007,0,2,18,1,10,2
10,1.148294,1,1,110,2,1,5
10,0.754741,0,2,6,1,10,2
10,0.987168,0,3,115,2,1,7
10,1.197086,0,3,7,1,11,3
10,0.779171,0,2,61,3,9,1
10,1.159384,0,1,8,1,11,8
11,1.149034,0,3,129,3,4,7
11,1.310931,0,2,143,4,3,5
11,0.900204,0,3,46,2,12,4
11,0.810541,0,3,94,4,12,3
11,0.791854,0,3,70,3,12,3
11,0.817936,0,1,139,4,3,6
11,0.754524,0,2,35,2,12,2
11,0.709657,0,3,123,3,4,7
11,0.713988,1,1,134,4,3,6
11,1.123786,0,1,49,3,9,2
11,0.806551,0,1,36,2,12,8
11,0.757569,0,2,54,3,10,8
11,0.852661,0,1,110,2,1,5
11,0.60634,0,1,67,3,11,2
11,0.730658,0,2,47,2,12,2
11,0.562013,0,2,119,2,1,6
11,1.01119,1,3,45,2,11,4
11,1.118404,0,1,133,4,3,6
11,0.874773,0,2,6,1,10,2
11,0.942995,0,3,106,1,2,7
11,1.134474,0,1,13,1,9,1
11,0.922587,0,3,27,2,9,4
11,0.71595,0,2,32,2,11,2
11,0.939284,0,3,100,1,2,7
