name,rt,correct_key,error,trial,pair1,pair2,trial_types,validity
76,0.62279,2,0,76,3,10,2,2
76,0.58537,2,0,33,3,11,1,1
76,0.771756,2,0,100,1,2,2,2
76,0.576355,1,0,116,2,1,1,1
76,0.692075,1,0,75,3,9,1,1
76,0.867323,2,0,111,2,1,3,2
76,0.635627,1,0,101,1,2,1,1
76,0.532882,1,0,67,2,11,2,2
76,0.594263,2,0,42,4,10,1,1
76,0.900444,1,0,108,1,2,2,2
76,0.555917,1,0,133,4,3,3,2
76,1.176289,1,0,97,1,2,2,2
76,0.556414,1,0,30,3,10,1,1
76,0.449613,1,0,22,2,12,1,1
76,0.561568,1,0,87,4,9,1,1
76,0.502378,1,0,47,4,12,1,1
76,0.72527,2,0,114,2,1,3,2
76,0.658419,2,0,127,3,4,2,2
76,0.563375,2,0,37,4,9,1,1
76,0.695045,1,0,103,1,2,3,2
76,0.670326,2,0,61,2,9,1,1
76,1.486669,1,0,137,4,3,1,1
76,0.774009,2,0,106,1,2,2,2
76,0.986333,1,0,82,3,12,3,2
76,0.589203,1,0,119,2,1,1,1
76,0.703971,2,0,89,4,10,2,2
76,0.607036,1,0,65,2,10,0,2
76,0.561503,1,0,92,4,11,1,1
76,0.573691,2,0,62,2,9,2,2
76,0.729817,1,0,98,1,2,3,2
76,0.782887,2,1,45,4,11,1,1
76,0.833876,2,0,44,4,11,1,1
76,0.883547,2,0,138,4,3,2,2
76,0.955077,2,0,131,3,4,3,2
76,0.687713,1,0,24,2,12,1,1
76,0.582693,2,0,3,1,9,1,1
76,0.56223,2,0,56,1,11,1,1
76,0.606188,2,0,107,1,2,3,2
76,0.687893,1,0,144,4,3,3,2
76,0.759359,2,0,135,4,3,1,1
76,0.564468,2,0,14,2,9,1,1
76,0.653735,2,0,53,1,10,2,2
76,0.638847,1,0,28,3,10,1,1
76,0.592452,1,0,40,4,10,1,1
76,0.595425,1,0,54,1,10,1,1
76,0.598538,1,0,143,4,3,1,1
76,0.593049,1,0,69,2,11,3,2
76,0.500653,1,0,10,1,12,1,1
76,0.522689,1,0,121,3,4,2,2
76,0.632914,1,0,93,4,11,0,2
76,0.793785,2,0,73,3,9,3,2
76,0.653582,2,0,46,4,12,1,1
76,0.517545,1,0,50,1,9,1,1
76,0.516235,1,0,68,2,11,1,1
76,0.905975,2,0,9,1,11,1,1
76,0.760438,2,0,126,3,4,1,1
76,0.509032,1,0,49,1,9,0,2
76,0.739496,2,0,95,4,12,2,2
76,0.560873,2,0,84,3,12,1,1
76,0.614047,1,0,117,2,1,2,2
76,0.799893,2,0,21,2,11,1,1
76,0.673962,2,0,118,2,1,2,2
76,0.578365,2,0,12,1,12,1,1
76,0.845424,1,0,58,1,12,2,2
76,0.501999,2,0,26,3,9,1,1
76,0.788762,1,0,15,2,9,1,1
76,0.56778,2,0,6,1,10,1,1
76,0.844029,2,0,70,2,12,0,2
76,0.893345,2,0,88,4,10,1,1
76,0.859986,2,0,17,2,10,1,1
76,0.916398,1,0,16,2,10,1,1
76,0.834454,2,0,7,1,11,1,1
76,0.571522,2,0,105,1,2,1,1
76,0.663391,1,0,79,3,11,0,2
76,0.783911,1,0,115,2,1,3,2
76,0.515193,2,0,125,3,4,2,2
76,0.649101,1,1,134,4,3,3,2
76,0.545881,1,0,124,3,4,3,2
76,0.574304,1,0,39,4,9,1,1
76,0.562278,2,0,60,1,12,3,2
76,0.829606,1,0,34,3,12,1,1
76,0.606843,1,0,1,1,9,1,1
76,1.361808,1,0,136,4,3,2,2
76,0.638785,2,0,4,1,10,1,1
76,0.727339,1,0,27,3,9,1,1
76,0.82924,2,0,80,3,11,2,2
76,1.471249,2,0,85,4,9,1,1
76,0.718176,2,0,141,4,3,3,2
76,0.604563,2,0,18,2,10,1,1
76,0.72747,1,0,99,1,2,1,1
76,0.452982,1,0,122,3,4,2,2
76,1.350363,1,0,91,4,11,3,2
76,0.475085,1,0,5,1,10,1,1
76,0.618606,2,0,96,4,12,0,2
76,0.628685,1,0,90,4,10,0,2
76,0.469647,1,0,2,1,9,1,1
76,0.669578,2,0,142,4,3,1,1
76,0.549749,1,0,77,3,10,1,1
76,0.666543,2,0,20,2,11,1,1
76,1.178143,2,0,71,2,12,1,1
76,0.558012,2,0,19,2,11,1,1
76,1.403168,1,0,38,4,9,1,1
76,0.821528,2,0,52,1,10,0,2
76,0.575156,2,0,104,1,2,3,2
76,0.530079,2,0,102,1,2,1,1
76,0.743769,2,0,72,2,12,3,2
76,0.613017,1,0,140,4,3,2,2
76,0.623258,2,0,120,2,1,2,2
76,0.632498,2,0,81,3,11,1,1
76,0.818131,2,0,29,3,10,1,1
76,0.748026,2,0,41,4,10,1,1
76,0.544727,2,0,130,3,4,1,1
76,0.51774,2,0,36,3,12,1,1
76,1.469033,2,0,111,2,1,3,2
76,0.668705,1,0,22,2,12,1,1
76,1.164693,1,1,52,1,10,0,2
76,0.544494,1,0,30,3,10,1,1
76,0.685596,2,0,56,1,11,1,1
76,0.660575,1,0,79,3,11,0,2
76,0.909581,1,0,97,1,2,2,2
76,0.580134,1,0,27,3,9,1,1
76,0.678156,1,0,124,3,4,3,2
76,1.054219,1,0,77,3,10,1,1
76,0.54369,1,0,67,2,11,2,2
76,0.852684,2,0,127,3,4,2,2
76,0.645809,2,0,26,3,9,1,1
76,0.534561,2,0,118,2,1,2,2
76,0.81173,1,0,34,3,12,1,1
76,0.646856,2,0,6,1,10,1,1
76,0.582681,1,0,117,2,1,2,2
76,0.593192,2,0,135,4,3,1,1
76,0.717543,1,0,45,4,11,1,1
76,1.162974,1,0,35,3,12,1,1
76,0.742735,2,0,112,2,1,1,1
76,0.708198,1,0,144,4,3,3,2
76,0.675395,1,0,90,4,10,0,2
76,0.723506,1,0,143,4,3,1,1
76,1.129162,2,0,57,1,11,1,1
76,0.854635,2,0,36,3,12,1,1
76,0.678541,2,0,131,3,4,3,2
76,0.653826,1,0,128,3,4,1,1
76,1.854414,1,0,132,3,4,3,2
76,0.542775,2,0,81,3,11,1,1
76,0.788656,1,0,32,3,11,1,1
76,0.703847,1,0,110,2,1,2,2
76,0.510554,1,0,39,4,9,1,1
76,0.517288,1,0,54,1,10,1,1
76,0.530835,1,0,86,4,9,0,2
76,0.616743,2,0,134,4,3,3,2
76,0.474809,1,0,38,4,9,1,1
76,0.849595,2,0,48,4,12,1,1
76,0.851098,1,0,43,4,11,1,1
76,0.659523,2,0,80,3,11,2,2
76,0.740083,2,0,125,3,4,2,2
76,0.673314,2,0,113,2,1,1,1
76,1.20923,2,0,19,2,11,1,1
76,0.708411,2,0,61,2,9,1,1
76,0.586224,1,0,83,3,12,0,2
76,0.541544,1,0,28,3,10,1,1
76,0.803658,2,0,72,2,12,3,2
76,0.637873,1,0,108,1,2,2,2
76,0.559121,1,0,75,3,9,1,1
76,0.723766,2,0,20,2,11,1,1
76,0.562061,2,0,105,1,2,1,1
76,0.678449,2,0,3,1,9,1,1
76,0.701704,2,0,53,1,10,2,2
76,0.55707,2,0,84,3,12,1,1
76,0.569689,1,0,93,4,11,0,2
76,0.596726,2,0,14,2,9,1,1
76,0.896452,2,0,42,4,10,1,1
76,0.607119,1,0,16,2,10,1,1
76,0.785326,1,0,129,3,4,1,1
76,0.652848,1,0,64,2,10,0,2
76,0.573182,2,0,41,4,10,1,1
76,1.680329,2,0,123,3,4,3,2
76,0.720435,2,0,59,1,12,0,2
76,0.574771,1,0,99,1,2,1,1
76,0.578795,2,0,9,1,11,1,1
76,0.845645,1,0,109,2,1,3,2
76,0.574169,2,0,107,1,2,3,2
76,0.666796,1,0,10,1,12,1,1
76,0.546296,2,0,18,2,10,1,1
76,0.662663,2,0,25,3,9,1,1
76,0.703145,1,0,55,1,11,3,2
76,0.621414,2,0,141,4,3,3,2
76,0.814626,2,0,71,2,12,1,1
76,0.560435,2,0,17,2,10,1,1
76,0.853421,1,0,82,3,12,3,2
76,0.581637,2,0,102,1,2,1,1
76,0.552356,1,0,58,1,12,2,2
76,0.508926,1,0,116,2,1,1,1
76,0.620661,1,0,2,1,9,1,1
76,0.550295,1,0,13,2,9,1,1
76,0.826766,2,0,4,1,10,1,1
76,0.597144,2,0,76,3,10,2,2
76,0.527676,1,0,65,2,10,0,2
76,0.540346,1,0,5,1,10,1,1
76,0.474136,2,0,29,3,10,1,1
76,0.665525,2,0,46,4,12,1,1
76,0.570056,2,0,66,2,10,0,2
76,0.494138,2,0,33,3,11,1,1
76,0.645207,1,0,50,1,9,1,1
76,0.597636,2,0,106,1,2,2,2
76,0.624679,1,0,119,2,1,1,1
76,0.690134,2,0,94,4,12,3,2
76,0.513848,2,0,37,4,9,1,1
76,0.495983,2,0,88,4,10,1,1
76,0.774475,1,0,11,1,12,1,1
76,1.0015,1,0,69,2,11,3,2
76,0.661029,1,0,49,1,9,0,2
76,0.509315,2,0,44,4,11,1,1
76,0.515912,1,0,74,3,9,0,2
76,0.794386,1,0,133,4,3,3,2
76,1.149594,1,0,121,3,4,2,2
76,0.465939,1,0,101,1,2,1,1
76,0.441116,1,0,23,2,12,1,1
76,0.555518,1,0,122,3,4,2,2
76,0.616318,1,0,140,4,3,2,2
76,0.545567,1,0,68,2,11,1,1
76,1.182653,2,0,78,3,10,0,2
76,0.99367,2,0,85,4,9,1,1
76,0.645244,2,0,120,2,1,2,2
76,0.549901,2,0,70,2,12,0,2
76,0.626644,1,0,115,2,1,3,2
76,0.732166,1,0,137,4,3,1,1
76,0.593639,1,0,47,4,12,1,1
76,0.924787,1,0,98,1,2,3,2
76,0.570591,1,1,89,4,10,2,2
76,0.702519,2,0,62,2,9,2,2
76,0.813382,1,0,63,2,9,1,1
76,0.599328,1,0,24,2,12,1,1
76,0.58569,1,0,103,1,2,3,2
76,0.66086,2,0,96,4,12,0,2
76,0.669548,2,0,104,1,2,3,2
76,0.677916,1,0,51,1,9,0,2
76,0.630012,2,0,95,4,12,2,2
76,0.670885,2,0,139,4,3,2,2
76,0.606684,2,0,73,3,9,3,2
76,0.56917,2,0,60,1,12,3,2
76,0.565086,1,0,15,2,9,1,1
76,0.704761,1,0,136,4,3,2,2
76,0.807687,1,0,87,4,9,1,1
76,0.618463,2,0,12,1,12,1,1
76,0.628631,2,0,7,1,11,1,1
76,0.46972,1,0,1,1,9,1,1
76,0.72589,2,0,126,3,4,1,1
76,0.659828,1,0,91,4,11,3,2
76,0.508112,2,0,21,2,11,1,1
76,0.723286,2,0,142,4,3,1,1
76,0.800925,1,0,8,1,11,1,1
76,0.539519,2,0,130,3,4,1,1
76,0.624358,2,0,114,2,1,3,2
76,0.538848,2,0,138,4,3,2,2
76,0.535869,2,0,31,3,11,1,1
76,0.525127,1,0,92,4,11,1,1
76,0.611673,1,0,40,4,10,1,1
76,0.741397,2,0,100,1,2,2,2
77,0.886152,1,0,39,4,9,1,1
77,0.573458,2,0,3,1,9,1,1
77,0.576539,1,0,19,2,11,1,1
77,0.660888,1,0,105,1,2,1,1
77,0.501134,2,0,126,3,4,2,2
77,0.795834,1,0,73,3,9,3,2
77,0.518646,2,0,103,1,2,3,2
77,0.684732,2,0,6,1,10,1,1
77,0.579619,1,0,81,3,11,2,2
77,0.630718,1,0,119,2,1,1,1
77,0.544261,2,0,62,2,9,2,2
77,0.637519,1,0,101,1,2,3,2
77,0.582589,1,0,125,3,4,1,1
77,0.529599,2,0,85,4,9,0,2
77,0.558718,2,0,84,3,12,0,2
77,0.627098,1,1,47,4,12,1,1
77,0.757306,2,0,89,4,10,3,2
77,0.657492,2,0,123,3,4,1,1
77,0.553815,2,0,64,2,10,1,1
77,0.622027,1,0,53,1,10,2,2
77,0.584625,1,0,124,3,4,3,2
77,0.603412,1,0,18,2,10,1,1
77,0.822323,1,0,30,3,10,1,1
77,0.528221,2,0,77,3,10,1,1
77,0.549526,1,0,26,3,9,1,1
77,0.641358,1,0,95,4,12,1,1
77,0.531329,2,0,97,1,2,1,1
77,0.592846,1,0,138,4,3,1,1
77,0.491891,1,0,4,1,10,1,1
77,0.619157,2,0,13,2,9,1,1
77,0.445099,1,0,20,2,11,1,1
77,0.717289,2,1,129,3,4,3,2
77,0.619504,1,0,23,2,12,1,1
77,0.518087,1,0,142,4,3,2,2
77,0.547993,1,0,141,4,3,2,2
77,0.568407,2,0,43,4,11,1,1
77,0.484793,1,0,28,3,10,1,1
77,0.6679,2,0,9,1,11,1,1
77,0.57082,1,0,69,2,11,1,1
77,0.607734,2,0,10,1,12,1,1
77,0.593909,2,0,113,2,1,2,2
77,0.56525,1,0,109,2,1,2,2
77,0.537194,2,0,48,4,12,1,1
77,0.430533,1,0,37,4,9,1,1
77,0.52792,1,0,91,4,11,1,1
77,0.477785,2,0,90,4,10,0,2
77,0.565196,1,0,98,1,2,3,2
77,0.665625,1,0,102,1,2,2,2
77,0.537417,2,0,71,2,12,0,2
77,0.934312,2,0,66,2,10,1,1
77,0.699806,2,0,29,3,10,1,1
77,0.506187,1,0,5,1,10,1,1
77,0.672655,2,0,135,4,3,1,1
77,0.537141,2,0,24,2,12,1,1
77,0.646153,2,0,50,1,9,0,2
77,0.463679,1,0,112,2,1,2,2
77,0.551542,2,0,68,2,11,0,2
77,0.587837,2,0,115,2,1,3,2
77,0.527246,2,0,59,1,12,0,2
77,0.637732,2,0,144,4,3,3,2
77,0.53449,2,0,41,4,10,1,1
77,0.436173,1,0,63,2,9,2,2
77,0.549079,1,0,54,1,10,0,2
77,0.457653,1,0,133,4,3,3,2
77,0.490522,1,0,52,1,10,3,2
77,0.568802,2,0,80,3,11,2,2
77,0.701187,1,0,76,3,10,1,1
77,0.466666,1,0,42,4,10,1,1
77,0.497321,2,0,35,3,12,1,1
77,0.463917,1,0,36,3,12,1,1
77,0.543851,2,0,128,3,4,1,1
77,0.516782,1,0,131,3,4,1,1
77,0.628961,2,0,139,4,3,2,2
77,0.525758,2,0,137,4,3,3,2
77,0.459587,1,0,60,1,12,1,1
77,0.516302,2,0,106,1,2,2,2
77,0.442271,1,0,70,2,12,3,2
77,0.427271,2,0,51,1,9,2,2
77,0.565015,2,0,118,2,1,1,1
77,0.560689,2,0,33,3,11,1,1
77,0.437872,1,0,34,3,12,1,1
77,0.574879,1,0,44,4,11,1,1
77,0.633378,2,0,121,3,4,3,2
77,0.547692,1,1,93,4,11,1,1
77,0.408295,1,0,2,1,9,1,1
77,0.457697,2,0,49,1,9,0,2
77,0.553907,1,0,86,4,9,2,2
77,0.639154,1,0,8,1,11,1,1
77,0.528192,1,0,117,2,1,3,2
77,0.524704,1,0,72,2,12,3,2
77,0.507052,1,0,82,3,12,0,2
77,0.570184,2,0,110,2,1,3,2
77,0.661504,2,0,96,4,12,1,1
77,0.470357,1,0,94,4,12,3,2
77,0.462545,2,0,56,1,11,1,1
77,0.526089,1,0,74,3,9,1,1
77,0.540098,1,0,127,3,4,2,2
77,0.513972,2,0,31,3,11,1,1
77,0.567788,2,0,14,2,9,1,1
77,0.499755,1,0,65,2,10,0,2
77,0.66618,1,0,104,1,2,1,1
77,0.441879,2,0,132,3,4,3,2
77,0.803591,1,0,78,3,10,0,2
77,0.454159,2,0,17,2,10,1,1
77,0.566872,1,0,58,1,12,1,1
77,0.706287,2,0,75,3,9,0,2
77,0.545392,1,0,16,2,10,1,1
77,0.550012,1,0,25,3,9,1,1
77,0.498135,1,1,140,4,3,1,1
77,0.496776,1,0,143,4,3,3,2
77,0.527337,1,0,21,2,11,1,1
77,0.541605,1,0,92,4,11,0,2
77,0.506469,2,0,27,3,9,1,1
77,0.649685,2,0,111,2,1,1,1
77,0.625692,1,0,114,2,1,1,1
77,0.851423,1,0,99,1,2,2,2
77,0.548392,1,0,122,3,4,2,2
77,0.472268,2,0,15,2,9,1,1
77,0.624803,2,0,12,1,12,1,1
77,0.690439,2,0,22,2,12,1,1
77,0.482008,1,0,57,1,11,3,2
77,0.489139,1,0,61,2,9,1,1
77,0.72859,2,0,120,2,1,2,2
77,0.453566,1,0,136,4,3,1,1
77,0.766261,2,0,108,1,2,3,2
77,0.634014,2,0,38,4,9,1,1
77,0.46638,1,0,116,2,1,3,2
77,0.546975,2,0,130,3,4,2,2
77,0.575436,1,0,87,4,9,0,2
77,0.522885,2,0,32,3,11,1,1
77,0.632651,2,0,88,4,10,2,2
77,0.482296,1,0,11,1,12,1,1
77,0.641534,2,0,83,3,12,3,2
77,0.570162,1,0,40,4,10,1,1
77,0.918456,2,0,67,2,11,0,2
77,0.603996,2,0,134,4,3,2,2
77,0.7664,2,0,107,1,2,1,1
77,0.642557,2,0,7,1,11,1,1
77,0.554773,2,0,79,3,11,1,1
77,0.60812,2,0,55,1,11,1,1
77,0.562594,2,0,100,1,2,2,2
77,0.462944,1,0,1,1,9,1,1
77,0.55113,1,0,46,4,12,1,1
77,0.444218,2,0,45,4,11,1,1
77,0.782779,2,0,9,1,11,1,1
77,0.666565,2,0,12,1,12,1,1
77,0.545676,2,0,13,2,9,1,1
77,0.526964,1,0,42,4,10,1,1
77,0.844884,2,0,75,3,9,0,2
77,0.516711,1,0,58,1,12,1,1
77,0.738418,2,0,68,2,11,0,2
77,0.528328,1,0,11,1,12,1,1
77,0.621528,2,0,115,2,1,3,2
77,0.495809,2,0,7,1,11,1,1
77,0.543068,2,0,128,3,4,1,1
77,0.628351,2,0,80,3,11,2,2
77,0.581974,2,0,134,4,3,2,2
77,0.729027,1,0,65,2,10,0,2
77,0.502793,2,0,126,3,4,2,2
77,0.516787,2,0,29,3,10,1,1
77,0.586518,2,0,59,1,12,0,2
77,0.421387,1,0,114,2,1,1,1
77,0.591373,2,0,22,2,12,1,1
77,0.515006,2,0,24,2,12,1,1
77,0.568797,1,0,34,3,12,1,1
77,0.94727,1,0,142,4,3,2,2
77,0.545174,1,0,81,3,11,2,2
77,0.492623,1,0,98,1,2,3,2
77,0.555573,1,0,133,4,3,3,2
77,0.505427,1,0,61,2,9,1,1
77,0.510406,1,0,36,3,12,1,1
77,0.55826,2,0,97,1,2,1,1
77,0.673999,1,0,54,1,10,0,2
77,0.441753,1,0,4,1,10,1,1
77,0.507499,1,0,125,3,4,1,1
77,0.456534,2,0,135,4,3,1,1
77,0.609692,2,0,88,4,10,2,2
77,0.476632,1,0,18,2,10,1,1
77,0.508424,2,0,103,1,2,3,2
77,0.4268,1,0,25,3,9,1,1
77,0.508796,1,0,20,2,11,1,1
77,0.522892,2,0,77,3,10,1,1
77,0.416384,1,0,105,1,2,1,1
77,0.530339,2,0,83,3,12,3,2
77,0.504154,2,0,107,1,2,1,1
77,0.50259,1,0,119,2,1,1,1
77,0.645167,1,0,57,1,11,3,2
77,0.583002,2,0,15,2,9,1,1
77,0.520976,2,0,66,2,10,1,1
77,0.470646,1,0,136,4,3,1,1
77,0.534204,1,0,122,3,4,2,2
77,0.419555,2,0,35,3,12,1,1
77,0.717495,2,0,71,2,12,0,2
77,0.482887,1,0,60,1,12,1,1
77,0.498512,2,0,100,1,2,2,2
77,0.425792,1,0,95,4,12,1,1
77,0.522669,1,0,8,1,11,1,1
77,0.520629,2,0,113,2,1,2,2
77,0.503566,1,0,86,4,9,2,2
77,0.636827,1,0,109,2,1,2,2
77,0.590634,2,0,49,1,9,0,2
77,0.481041,1,0,76,3,10,1,1
77,0.568978,1,0,141,4,3,2,2
77,0.644793,1,0,117,2,1,3,2
77,0.494375,2,0,14,2,9,1,1
77,0.588282,2,0,84,3,12,0,2
77,0.592509,2,0,48,4,12,1,1
77,0.547225,2,0,130,3,4,2,2
77,0.607626,2,0,31,3,11,1,1
77,0.442411,1,0,46,4,12,1,1
77,0.586773,2,0,132,3,4,3,2
77,0.51769,1,0,69,2,11,1,1
77,0.499027,2,0,106,1,2,2,2
77,0.48197,1,0,52,1,10,3,2
77,0.425578,2,0,137,4,3,3,2
77,0.611482,1,0,30,3,10,1,1
77,0.629233,1,0,1,1,9,1,1
77,0.550454,1,0,131,3,4,1,1
77,0.419049,2,0,140,4,3,1,1
77,0.756433,1,0,112,2,1,2,2
77,0.513228,1,0,87,4,9,0,2
77,0.743068,1,0,94,4,12,3,2
77,0.492238,1,0,2,1,9,1,1
77,0.516213,1,0,124,3,4,3,2
77,0.513321,1,1,17,2,10,1,1
77,0.527586,1,0,23,2,12,1,1
77,0.493258,1,0,26,3,9,1,1
77,0.444857,2,0,27,3,9,1,1
77,0.510138,1,0,91,4,11,1,1
77,0.436776,2,0,96,4,12,1,1
77,0.486007,1,0,28,3,10,1,1
77,0.654011,1,0,21,2,11,1,1
77,0.702646,2,0,93,4,11,1,1
77,0.86086,1,0,70,2,12,3,2
77,0.629622,2,0,50,1,9,0,2
77,0.878193,1,0,127,3,4,2,2
77,0.613033,2,0,62,2,9,2,2
77,0.967818,1,0,73,3,9,3,2
77,0.578688,2,0,67,2,11,0,2
77,0.574879,2,0,43,4,11,1,1
77,0.58603,2,0,55,1,11,1,1
77,0.669174,2,0,108,1,2,3,2
77,0.652411,2,0,123,3,4,1,1
77,0.645558,2,0,51,1,9,2,2
77,0.469512,1,0,74,3,9,1,1
77,0.589645,2,0,33,3,11,1,1
77,0.503622,2,0,64,2,10,1,1
77,0.614642,1,0,44,4,11,1,1
77,0.592174,1,0,72,2,12,3,2
77,0.571463,2,0,111,2,1,1,1
77,0.615496,1,0,138,4,3,1,1
77,0.472859,1,0,16,2,10,1,1
77,0.688171,2,0,85,4,9,0,2
77,0.639586,2,0,144,4,3,3,2
77,0.601383,2,0,41,4,10,1,1
77,0.63572,1,0,37,4,9,1,1
77,0.612436,2,0,139,4,3,2,2
77,0.719282,1,0,102,1,2,2,2
77,0.549212,1,0,39,4,9,1,1
77,0.464934,2,0,121,3,4,3,2
77,0.624811,2,0,110,2,1,3,2
77,0.451285,1,0,5,1,10,1,1
77,0.580523,1,0,78,3,10,0,2
77,0.559488,1,0,104,1,2,1,1
77,0.555741,2,0,45,4,11,1,1
77,0.57565,1,0,63,2,9,2,2
77,0.579374,1,0,143,4,3,3,2
77,0.59099,1,0,101,1,2,3,2
77,0.513921,1,0,19,2,11,1,1
77,0.503336,2,0,3,1,9,1,1
77,0.606207,2,0,90,4,10,0,2
77,0.512314,2,0,32,3,11,1,1
77,0.646435,2,0,38,4,9,1,1
77,0.503741,1,0,99,1,2,2,2
77,0.526061,1,0,40,4,10,1,1
77,0.740502,1,0,53,1,10,2,2
77,0.602,2,0,10,1,12,1,1
77,0.579362,2,0,89,4,10,3,2
77,0.543483,1,0,116,2,1,3,2
77,0.732121,2,0,120,2,1,2,2
77,0.697938,1,0,129,3,4,3,2
77,0.728423,2,0,79,3,11,1,1
77,0.670593,2,0,47,4,12,1,1
77,0.526633,2,0,6,1,10,1,1
77,0.667937,1,0,92,4,11,0,2
77,0.604219,2,0,118,2,1,1,1
77,0.53513,2,0,56,1,11,1,1
77,0.532571,1,0,82,3,12,0,2
77,0.600583,1,0,133,4,3,3,2
77,0.643211,2,0,67,2,11,0,2
77,0.492963,2,0,45,4,11,1,1
77,0.588326,2,0,83,3,12,3,2
77,0.503338,2,0,107,1,2,1,1
77,0.493825,2,0,12,1,12,1,1
77,0.493165,1,0,70,2,12,3,2
77,0.588562,1,0,82,3,12,0,2
77,0.487968,1,0,101,1,2,3,2
77,0.695035,1,0,94,4,12,3,2
77,0.508545,1,0,5,1,10,1,1
77,0.490918,1,0,4,1,10,1,1
77,0.682119,2,0,9,1,11,1,1
77,0.810211,2,0,84,3,12,0,2
77,0.532748,2,0,32,3,11,1,1
77,0.545946,2,0,77,3,10,1,1
77,0.446939,1,0,125,3,4,1,1
77,0.575837,2,0,128,3,4,1,1
77,0.579272,2,0,123,3,4,1,1
77,0.534139,1,0,20,2,11,1,1
77,0.611932,1,0,91,4,11,1,1
77,0.500822,2,0,130,3,4,2,2
77,0.547924,1,0,136,4,3,1,1
77,0.527827,1,0,76,3,10,1,1
77,0.605175,2,0,115,2,1,3,2
77,0.688279,1,0,112,2,1,2,2
77,0.543833,1,0,65,2,10,0,2
77,0.525208,2,0,59,1,12,0,2
77,0.738402,2,0,31,3,11,1,1
77,0.607277,2,0,51,1,9,2,2
77,0.482295,2,0,17,2,10,1,1
77,0.633298,2,0,139,4,3,2,2
77,0.578046,1,0,54,1,10,0,2
77,0.446151,1,0,36,3,12,1,1
77,0.4783,2,0,118,2,1,1,1
77,0.573657,2,0,110,2,1,3,2
77,0.546379,1,0,105,1,2,1,1
77,0.575492,1,0,19,2,11,1,1
77,0.778351,2,0,96,4,12,1,1
77,0.566123,1,0,52,1,10,3,2
77,0.594398,1,0,57,1,11,3,2
77,0.525672,2,0,106,1,2,2,2
77,0.651829,1,0,26,3,9,1,1
77,0.628414,1,0,138,4,3,1,1
77,0.604972,1,0,109,2,1,2,2
77,0.511852,1,0,131,3,4,1,1
77,0.500925,1,0,28,3,10,1,1
77,0.667744,2,0,49,1,9,0,2
77,0.475487,2,0,135,4,3,1,1
77,0.55552,1,0,58,1,12,1,1
77,0.647534,2,0,71,2,12,0,2
77,0.520244,2,0,43,4,11,1,1
77,0.64564,2,0,75,3,9,0,2
77,0.543204,2,0,24,2,12,1,1
77,0.580501,1,0,98,1,2,3,2
77,0.574471,2,0,47,4,12,1,1
77,0.555061,2,0,62,2,9,2,2
77,0.559424,2,0,113,2,1,2,2
77,0.684332,1,0,129,3,4,3,2
77,0.491618,1,0,116,2,1,3,2
77,0.530284,1,0,39,4,9,1,1
77,0.479481,2,0,56,1,11,1,1
77,0.582724,1,0,102,1,2,2,2
77,0.609492,2,0,22,2,12,1,1
77,0.628595,2,0,121,3,4,3,2
77,0.510659,2,0,3,1,9,1,1
77,0.733434,2,0,68,2,11,0,2
77,0.634674,2,0,27,3,9,1,1
77,0.483025,1,0,127,3,4,2,2
77,0.522395,1,0,104,1,2,1,1
77,0.567975,1,0,61,2,9,1,1
77,0.5475,2,0,13,2,9,1,1
77,0.620876,1,0,21,2,11,1,1
77,0.470294,1,0,8,1,11,1,1
77,0.589878,1,0,143,4,3,3,2
77,0.488533,1,0,23,2,12,1,1
77,0.49556,1,0,40,4,10,1,1
77,0.766062,1,0,78,3,10,0,2
77,0.513737,1,0,30,3,10,1,1
77,0.495603,2,0,103,1,2,3,2
77,0.534521,1,0,2,1,9,1,1
77,0.530773,1,0,16,2,10,1,1
77,0.616305,1,0,124,3,4,3,2
77,0.562197,1,0,92,4,11,0,2
77,0.638526,2,0,38,4,9,1,1
77,0.583473,1,0,44,4,11,1,1
77,0.691146,2,0,90,4,10,0,2
77,0.538106,1,0,81,3,11,2,2
77,0.534625,1,0,87,4,9,0,2
77,0.484468,2,0,64,2,10,1,1
77,0.674884,2,0,15,2,9,1,1
77,0.51493,2,0,14,2,9,1,1
77,0.544758,2,0,79,3,11,1,1
77,0.533365,1,0,73,3,9,3,2
77,0.538137,1,0,42,4,10,1,1
77,0.550943,2,0,66,2,10,1,1
77,0.604354,2,0,29,3,10,1,1
77,0.502762,2,0,100,1,2,2,2
77,0.469185,2,0,111,2,1,1,1
77,0.492099,1,0,122,3,4,2,2
77,0.475657,2,0,35,3,12,1,1
77,0.562642,2,0,85,4,9,0,2
77,0.486425,1,0,74,3,9,1,1
77,0.566051,2,0,88,4,10,2,2
77,0.488988,2,0,132,3,4,3,2
77,0.519804,1,0,25,3,9,1,1
77,0.582023,2,0,10,1,12,1,1
77,0.472941,1,0,69,2,11,1,1
77,0.616782,1,0,1,1,9,1,1
77,0.601436,1,0,11,1,12,1,1
77,0.428466,2,0,137,4,3,3,2
77,0.918509,1,0,142,4,3,2,2
77,0.532104,1,0,117,2,1,3,2
77,0.46499,2,0,144,4,3,3,2
77,0.497092,2,0,48,4,12,1,1
77,0.463412,1,1,140,4,3,1,1
77,0.479744,1,0,141,4,3,2,2
77,0.566326,1,0,46,4,12,1,1
77,0.538618,1,0,53,1,10,2,2
77,0.590951,2,0,126,3,4,2,2
