name,rt,correct_key,error,trial,pair1,pair2,trial_types,validity
12,0.425625,2,0,130,3,4,1,1
12,0.575325,2,0,9,1,11,1,1
12,0.49463,1,0,131,3,4,1,1
12,0.513681,1,0,26,3,9,1,1
12,0.708418,2,0,17,2,10,1,1
12,0.678852,1,0,61,2,9,1,1
12,0.467226,2,0,66,2,10,1,1
12,0.535616,2,0,18,2,10,1,1
12,0.480621,1,0,30,3,10,1,1
12,1.046847,1,0,75,3,9,2,2
12,1.033606,1,0,87,4,9,3,2
12,0.900108,1,0,68,2,11,1,1
12,0.678707,1,0,19,2,11,1,1
12,0.667349,1,0,124,3,4,2,2
12,0.685962,1,0,115,2,1,3,2
12,0.65509,1,0,97,1,2,3,2
12,0.559262,1,0,118,2,1,2,2
12,0.833919,2,0,52,1,10,2,2
12,1.076924,1,0,129,3,4,3,2
12,0.656508,2,0,140,4,3,1,1
12,0.550275,1,0,114,2,1,3,2
12,0.628874,1,0,39,4,9,1,1
12,1.60367,1,0,104,1,2,3,2
12,1.210881,1,0,128,3,4,3,2
12,0.697227,2,0,120,2,1,1,1
12,0.740165,1,0,132,3,4,1,1
12,0.709142,2,0,95,4,12,0,2
12,0.495027,2,0,116,2,1,2,2
12,1.130663,1,0,123,3,4,3,2
12,0.650618,1,0,79,3,11,1,1
12,0.679781,2,0,22,2,12,1,1
12,0.603537,2,0,58,1,12,1,1
12,1.017503,1,0,37,4,9,1,1
12,0.57524,2,0,25,3,9,1,1
12,0.663704,1,0,138,4,3,2,2
12,0.915225,1,0,144,4,3,2,2
12,0.934725,1,0,56,1,11,0,2
12,0.976207,2,0,136,4,3,3,2
12,0.56876,1,0,24,2,12,1,1
12,0.484745,2,0,143,4,3,2,2
12,0.622435,2,0,93,4,11,2,2
12,0.56725,2,0,77,3,10,1,1
12,0.599968,2,0,41,4,10,1,1
12,0.511137,2,0,109,2,1,1,1
12,1.553268,1,0,3,1,9,1,1
12,0.77052,2,0,65,2,10,0,2
12,0.618747,2,0,85,4,9,0,2
12,0.528844,1,0,74,3,9,0,2
12,0.658435,1,0,14,2,9,1,1
12,0.964857,1,0,55,1,11,3,2
12,0.526851,1,1,15,2,9,1,1
12,0.553745,2,0,12,1,12,1,1
12,1.193889,2,0,42,4,10,1,1
12,1.000307,1,0,69,2,11,0,2
12,0.708384,1,0,127,3,4,2,2
12,0.694822,1,0,112,2,1,3,2
12,0.578189,2,0,51,1,9,3,2
12,0.639457,1,0,100,1,2,2,2
12,0.599692,2,0,88,4,10,2,2
12,0.509888,2,0,126,3,4,1,1
12,1.512582,1,1,33,3,11,1,1
12,1.329009,2,0,63,2,9,3,2
12,0.788045,1,0,10,1,12,1,1
12,0.51623,2,0,48,4,12,1,1
12,0.782727,1,0,44,4,11,1,1
12,0.606814,2,0,89,4,10,1,1
12,0.900931,2,0,57,1,11,0,2
12,0.527466,1,0,119,2,1,1,1
12,0.560812,1,0,50,1,9,1,1
12,0.61845,1,0,2,1,9,1,1
12,0.560077,1,0,98,1,2,1,1
12,0.536221,2,0,31,3,11,1,1
12,0.554382,2,0,6,1,10,1,1
12,0.882977,1,0,90,4,10,1,1
12,1.006677,2,1,36,3,12,1,1
12,0.78971,1,0,86,4,9,0,2
12,0.73302,1,0,49,1,9,1,1
12,0.683833,1,0,137,4,3,2,2
12,0.644504,2,0,16,2,10,1,1
12,0.83406,2,0,7,1,11,1,1
12,1.102745,2,0,67,2,11,0,2
12,0.543837,2,0,29,3,10,1,1
12,0.849023,1,0,94,4,12,0,2
12,0.701448,2,0,102,1,2,1,1
12,0.896264,1,0,28,3,10,1,1
12,0.786817,1,0,4,1,10,1,1
12,0.883146,1,0,122,3,4,2,2
12,0.554701,1,0,82,3,12,3,2
12,0.936331,2,0,40,4,10,1,1
12,0.650092,1,0,38,4,9,1,1
12,0.662663,1,0,34,3,12,1,1
12,0.85097,2,0,53,1,10,0,2
12,0.495105,1,0,60,1,12,2,2
12,0.630118,2,0,59,1,12,0,2
12,0.803934,1,0,141,4,3,3,2
12,0.625656,2,0,107,1,2,1,1
12,0.656141,2,0,47,4,12,1,1
12,0.538227,2,0,54,1,10,1,1
12,1.153839,2,0,101,1,2,3,2
12,0.619922,1,0,83,3,12,3,2
12,0.650447,1,0,13,2,9,1,1
12,0.935064,2,0,142,4,3,1,1
12,0.577764,1,0,113,2,1,3,2
12,0.670694,2,0,111,2,1,2,2
12,0.882727,1,0,78,3,10,0,2
12,0.638005,2,0,121,3,4,3,2
12,0.754278,2,0,1,1,9,1,1
12,0.723171,2,0,99,1,2,3,2
12,0.70912,1,0,139,4,3,1,1
12,0.62251,2,0,106,1,2,2,2
12,0.647113,2,0,72,2,12,1,1
12,0.898873,2,0,62,2,9,0,2
12,0.662156,1,0,80,3,11,2,2
12,0.725988,2,0,62,2,9,0,2
12,0.712612,2,0,81,3,11,0,2
12,1.050929,2,0,64,2,10,2,2
12,0.673031,2,0,22,2,12,1,1
12,0.618944,2,0,23,2,12,1,1
12,0.625501,2,0,70,2,12,3,2
12,1.543711,2,0,123,3,4,3,2
12,0.702285,1,0,50,1,9,1,1
12,0.873343,2,0,92,4,11,1,1
12,0.641433,2,0,125,3,4,2,2
12,0.920097,1,0,4,1,10,1,1
12,0.618067,2,0,12,1,12,1,1
12,0.511347,1,0,35,3,12,1,1
12,0.544114,2,0,9,1,11,1,1
12,0.615771,1,0,108,1,2,2,2
12,0.517464,1,0,139,4,3,1,1
12,0.528479,2,0,66,2,10,1,1
12,0.609009,2,0,73,3,9,0,2
12,0.817023,2,0,96,4,12,3,2
12,0.689604,1,0,38,4,9,1,1
12,0.724847,1,0,133,4,3,1,1
12,0.574858,1,0,2,1,9,1,1
12,0.702514,2,0,142,4,3,1,1
12,0.760809,2,0,1,1,9,1,1
12,0.585593,2,0,124,3,4,2,2
12,0.640885,1,0,5,1,10,1,1
12,0.526264,2,0,138,4,3,2,2
12,0.641333,1,0,91,4,11,1,1
12,0.654509,1,0,129,3,4,3,2
12,0.715462,1,0,79,3,11,1,1
12,0.877717,2,0,120,2,1,1,1
12,0.896748,2,0,111,2,1,2,2
12,0.578397,2,0,59,1,12,0,2
12,0.810242,2,0,57,1,11,0,2
12,0.656204,2,0,55,1,11,3,2
12,0.448439,1,0,86,4,9,0,2
12,0.596865,2,0,126,3,4,1,1
12,0.618915,2,0,106,1,2,2,2
12,0.465055,2,0,102,1,2,1,1
12,1.071347,1,0,52,1,10,2,2
12,0.597259,1,0,39,4,9,1,1
12,0.619557,1,0,141,4,3,3,2
12,0.593415,1,0,112,2,1,3,2
12,0.880397,1,0,28,3,10,1,1
12,0.615516,2,0,71,2,12,2,2
12,0.491867,2,0,29,3,10,1,1
12,0.503545,2,0,107,1,2,1,1
12,0.66136,2,0,51,1,9,3,2
12,0.768329,1,0,121,3,4,3,2
12,0.788265,1,0,97,1,2,3,2
12,0.948722,1,0,56,1,11,0,2
12,0.764316,2,0,33,3,11,1,1
12,0.708807,2,0,7,1,11,1,1
12,0.519614,2,0,65,2,10,0,2
12,0.665519,1,0,49,1,9,1,1
12,0.844848,2,0,134,4,3,3,2
12,0.552574,1,0,119,2,1,1,1
12,0.52975,1,0,117,2,1,1,1
12,0.627168,1,0,137,4,3,2,2
12,0.501633,2,0,128,3,4,3,2
12,0.601015,2,0,18,2,10,1,1
12,1.388894,1,0,143,4,3,2,2
12,0.66607,1,0,74,3,9,0,2
12,0.558392,2,0,77,3,10,1,1
12,0.534531,2,0,16,2,10,1,1
12,0.783629,1,0,69,2,11,0,2
12,0.543072,2,0,25,3,9,1,1
12,0.543907,1,0,20,2,11,1,1
12,0.607948,1,0,37,4,9,1,1
12,0.555507,2,0,103,1,2,2,2
12,1.445604,2,0,32,3,11,1,1
12,0.544963,2,0,89,4,10,1,1
12,0.603253,2,0,80,3,11,2,2
12,0.628875,2,0,27,3,9,1,1
12,0.755154,1,0,115,2,1,3,2
12,0.731184,2,0,85,4,9,0,2
12,0.596055,1,0,105,1,2,1,1
12,0.610668,2,0,41,4,10,1,1
12,0.632813,2,0,54,1,10,1,1
12,0.69662,2,0,87,4,9,3,2
12,0.722671,1,0,94,4,12,0,2
12,1.323271,2,0,116,2,1,2,2
12,1.106444,1,0,45,4,11,1,1
12,0.597182,2,0,17,2,10,1,1
12,0.620351,1,0,75,3,9,2,2
12,0.731093,1,0,122,3,4,2,2
12,0.602745,2,0,6,1,10,1,1
12,0.705084,2,0,42,4,10,1,1
12,0.674475,1,0,93,4,11,2,2
12,0.86931,2,0,110,2,1,2,2
12,0.593153,1,0,44,4,11,1,1
12,0.657383,1,0,127,3,4,2,2
12,0.469646,1,0,61,2,9,1,1
12,0.529143,2,0,76,3,10,1,1
12,0.635044,1,0,3,1,9,1,1
12,0.488686,1,0,132,3,4,1,1
12,0.524333,1,0,131,3,4,1,1
12,0.80173,1,0,135,4,3,3,2
12,0.65861,1,0,90,4,10,1,1
12,0.853985,1,0,99,1,2,3,2
12,0.442826,1,0,19,2,11,1,1
12,0.55929,2,0,113,2,1,3,2
12,0.592378,2,0,58,1,12,1,1
12,0.606294,2,0,40,4,10,1,1
12,0.6294,2,0,11,1,12,1,1
12,0.601962,2,0,43,4,11,1,1
12,0.609099,1,0,46,4,12,1,1
12,0.54358,1,0,98,1,2,1,1
12,0.473452,2,0,140,4,3,1,1
12,0.757016,1,0,36,3,12,1,1
12,0.653648,1,0,8,1,11,1,1
12,0.9314,1,0,118,2,1,2,2
12,0.58227,2,0,67,2,11,0,2
12,0.821442,2,0,60,1,12,2,2
12,0.758219,1,0,34,3,12,1,1
12,1.014415,1,0,21,2,11,1,1
12,0.588776,2,0,109,2,1,1,1
12,0.732187,2,0,15,2,9,1,1
12,0.734121,1,0,30,3,10,1,1
12,0.646268,1,0,114,2,1,3,2
12,0.633158,1,0,63,2,9,3,2
12,0.697935,1,0,78,3,10,0,2
12,0.773743,2,0,100,1,2,2,2
12,0.684119,2,0,83,3,12,3,2
12,0.595544,1,0,104,1,2,3,2
12,0.542096,2,0,31,3,11,1,1
12,0.504151,2,0,144,4,3,2,2
12,0.941937,2,0,130,3,4,1,1
12,0.783798,1,0,88,4,10,2,2
12,0.666936,1,0,13,2,9,1,1
12,0.623582,1,0,24,2,12,1,1
12,0.589281,2,0,72,2,12,1,1
12,1.180858,2,0,95,4,12,0,2
12,0.635377,2,0,136,4,3,3,2
12,0.655313,1,0,84,3,12,1,1
12,0.779064,2,0,47,4,12,1,1
12,0.898833,1,0,10,1,12,1,1
12,0.821494,2,0,48,4,12,1,1
12,0.811676,1,0,68,2,11,1,1
12,1.705844,2,0,53,1,10,0,2
12,1.353709,1,0,101,1,2,3,2
12,1.012332,1,0,82,3,12,3,2
12,0.555677,1,0,26,3,9,1,1
12,0.572217,1,0,14,2,9,1,1
13,1.470809,2,0,14,2,9,0,2
13,0.83729,2,0,131,3,4,1,1
13,0.75459,2,0,50,1,9,1,1
13,0.861971,2,0,97,1,2,3,2
13,0.748537,1,0,130,3,4,3,2
13,0.918482,1,0,120,2,1,3,2
13,0.801784,2,0,58,1,12,1,1
13,0.72762,1,0,142,4,3,1,1
13,0.722723,1,0,16,2,10,1,1
13,0.974984,1,0,125,3,4,3,2
13,0.768672,1,0,140,4,3,3,2
13,0.642315,2,0,92,4,11,1,1
13,1.074115,1,0,3,1,9,2,2
13,0.663307,2,0,78,3,10,1,1
13,0.774149,2,0,99,1,2,2,2
13,0.678809,2,0,24,2,12,1,1
13,0.658949,1,0,18,2,10,0,2
13,0.889203,2,0,25,3,9,0,2
13,0.590497,1,0,5,1,10,0,2
13,0.655768,2,0,48,4,12,1,1
13,0.807404,2,0,126,3,4,2,2
13,0.534575,2,0,112,2,1,1,1
13,0.649437,1,0,134,4,3,1,1
13,0.639001,2,0,123,3,4,2,2
13,0.55038,1,0,44,4,11,0,2
13,0.648435,2,0,109,2,1,1,1
13,0.486914,1,0,114,2,1,2,2
13,0.635482,1,0,74,3,9,1,1
13,0.552377,2,0,124,3,4,1,1
13,0.811599,2,0,9,1,11,0,2
13,0.515297,1,0,54,1,10,1,1
13,0.709994,2,0,137,4,3,3,2
13,0.664877,1,0,27,3,9,2,2
13,0.583266,2,1,127,3,4,1,1
13,0.688258,1,0,56,1,11,1,1
13,0.585321,1,0,57,1,11,1,1
13,0.570235,2,0,135,4,3,1,1
13,0.595878,1,1,45,4,11,2,2
13,0.620153,1,0,61,2,9,1,1
13,0.835837,2,0,35,3,12,0,2
13,0.675593,2,0,141,4,3,2,2
13,0.56905,1,0,132,3,4,1,1
13,1.009936,1,0,19,2,11,2,2
13,0.625676,2,0,33,3,11,0,2
13,0.67312,2,0,8,1,11,0,2
13,0.550484,1,0,121,3,4,2,2
13,0.593386,2,0,22,2,12,1,1
13,0.602703,1,0,138,4,3,2,2
13,0.632645,1,0,2,1,9,1,1
13,0.559071,2,0,133,4,3,1,1
13,0.825365,2,0,91,4,11,1,1
13,1.0243,1,1,13,2,9,3,2
13,0.592006,1,0,117,2,1,1,1
13,0.624776,2,0,107,1,2,3,2
13,0.504049,1,0,28,3,10,1,1
13,0.644964,1,0,46,4,12,3,2
13,0.59446,1,0,90,4,10,1,1
13,0.610469,1,0,84,3,12,1,1
13,0.547199,2,0,31,3,11,1,1
13,0.565266,2,0,116,2,1,3,2
13,0.663243,2,0,43,4,11,0,2
13,0.612799,2,0,53,1,10,1,1
13,0.604694,1,0,98,1,2,1,1
13,0.701417,1,0,68,2,11,1,1
13,0.714074,1,0,129,3,4,3,2
13,0.605075,1,0,26,3,9,1,1
13,0.588713,1,0,17,2,10,3,2
13,0.582706,2,0,37,4,9,0,2
13,0.567267,2,0,95,4,12,1,1
13,0.569612,2,0,42,4,10,1,1
13,0.531202,1,0,119,2,1,1,1
13,0.669304,1,0,104,1,2,3,2
13,0.656435,1,0,86,4,9,1,1
13,0.823209,1,1,93,4,11,1,1
13,0.57473,1,0,96,4,12,1,1
13,0.744621,1,0,36,3,12,3,2
13,0.474405,1,0,67,2,11,1,1
13,0.568366,1,0,7,1,11,3,2
13,0.600763,2,0,30,3,10,1,1
13,0.665073,2,0,72,2,12,1,1
13,0.646931,2,0,40,4,10,0,2
13,0.581958,1,0,41,4,10,3,2
13,0.685989,2,0,69,2,11,1,1
13,0.827121,2,0,144,4,3,2,2
13,0.666382,2,0,110,2,1,2,2
13,0.536898,1,0,29,3,10,3,2
13,0.612975,2,0,100,1,2,3,2
13,0.756245,1,0,70,2,12,1,1
13,0.574289,2,0,128,3,4,3,2
13,0.648957,2,0,65,2,10,1,1
13,0.615877,1,0,32,3,11,0,2
13,0.551525,1,0,139,4,3,3,2
13,0.449823,2,0,10,1,12,1,1
13,0.457454,1,0,23,2,12,1,1
13,0.44726,1,0,85,4,9,1,1
13,0.662535,2,0,60,1,12,1,1
13,0.428673,1,0,76,3,10,1,1
13,0.499195,2,0,122,3,4,2,2
13,0.776218,2,0,52,1,10,1,1
13,0.513763,2,0,63,2,9,1,1
13,0.684949,1,0,111,2,1,2,2
13,0.490471,1,0,12,1,12,1,1
13,0.512352,2,0,11,1,12,1,1
13,0.68426,1,0,20,2,11,2,2
13,0.592504,1,0,38,4,9,2,2
13,0.512373,2,0,79,3,11,1,1
13,0.43668,2,0,108,1,2,1,1
13,0.571584,2,0,87,4,9,1,1
13,0.527012,2,0,34,3,12,2,2
13,0.538895,1,0,89,4,10,1,1
13,0.533476,1,0,105,1,2,2,2
13,0.616965,1,0,6,1,10,2,2
13,0.529165,1,0,118,2,1,2,2
13,0.428042,1,0,49,1,9,1,1
13,0.459482,1,0,39,4,9,1,1
13,0.441947,1,0,103,1,2,1,1
13,0.4491,1,0,55,1,11,1,1
13,0.53566,2,1,101,1,2,2,2
13,0.75436,2,0,4,1,10,0,2
13,0.46067,2,0,94,4,12,1,1
13,0.608784,2,0,77,3,10,1,1
13,0.658248,1,0,66,2,10,1,1
13,0.688327,1,0,143,4,3,3,2
13,0.533923,2,0,83,3,12,1,1
13,0.585498,2,0,82,3,12,1,1
13,0.522285,1,0,75,3,9,1,1
13,0.558692,2,0,62,2,9,1,1
13,0.528608,1,1,136,4,3,2,2
13,0.627993,1,0,102,1,2,2,2
13,0.72433,2,0,1,1,9,3,2
13,0.576103,2,0,21,2,11,0,2
13,0.434607,2,0,64,2,10,1,1
13,0.521612,2,0,80,3,11,1,1
13,0.573114,1,0,47,4,12,1,1
13,0.67105,1,0,73,3,9,1,1
13,0.469358,1,0,71,2,12,1,1
13,0.506389,2,0,115,2,1,3,2
13,0.615638,1,0,81,3,11,1,1
13,0.590432,2,0,106,1,2,1,1
13,0.856674,2,0,51,1,9,1,1
13,0.583045,2,0,15,2,9,0,2
13,0.688529,2,0,113,2,1,3,2
13,0.470092,1,0,59,1,12,1,1
13,0.524089,1,0,88,4,10,1,1
13,0.500986,1,0,85,4,9,1,1
13,0.560452,1,0,19,2,11,2,2
13,0.577241,2,0,24,2,12,1,1
13,0.571074,1,0,5,1,10,0,2
13,0.580674,1,0,61,2,9,1,1
13,0.509045,2,0,95,4,12,1,1
13,0.433393,1,0,90,4,10,1,1
13,0.569592,1,0,118,2,1,2,2
13,0.419414,1,0,84,3,12,1,1
13,0.466026,2,0,109,2,1,1,1
13,0.416864,1,0,7,1,11,3,2
13,0.496885,2,0,94,4,12,1,1
13,0.613872,2,0,116,2,1,3,2
13,0.461625,1,0,120,2,1,3,2
13,0.426595,1,0,127,3,4,1,1
13,0.666796,2,0,137,4,3,3,2
13,0.576874,1,0,56,1,11,1,1
13,0.522506,2,0,106,1,2,1,1
13,0.526398,2,1,3,1,9,2,2
13,0.65835,1,0,59,1,12,1,1
13,0.528627,1,0,125,3,4,3,2
13,0.524833,2,0,107,1,2,3,2
13,0.551635,2,0,91,4,11,1,1
13,0.602674,2,0,21,2,11,0,2
13,0.906199,2,0,141,4,3,2,2
13,0.455506,1,0,44,4,11,0,2
13,0.493581,2,0,123,3,4,2,2
13,0.596098,2,0,48,4,12,1,1
13,0.611356,1,0,55,1,11,1,1
13,0.500081,1,0,23,2,12,1,1
13,0.64865,1,0,138,4,3,2,2
13,0.494984,2,0,8,1,11,0,2
13,0.45977,1,0,103,1,2,1,1
13,0.45035,1,0,75,3,9,1,1
13,0.456609,1,0,119,2,1,1,1
13,0.455613,1,0,142,4,3,1,1
13,0.541009,2,0,42,4,10,1,1
13,0.400149,1,0,73,3,9,1,1
13,0.497029,2,0,31,3,11,1,1
13,0.504232,2,0,93,4,11,1,1
13,0.708771,1,0,36,3,12,3,2
13,0.498631,2,0,100,1,2,3,2
13,0.599039,2,0,112,2,1,1,1
13,0.535915,2,0,58,1,12,1,1
13,0.395106,1,0,89,4,10,1,1
13,0.650724,2,0,14,2,9,0,2
13,0.501568,2,0,69,2,11,1,1
13,0.562407,2,0,128,3,4,3,2
13,0.404459,1,0,67,2,11,1,1
13,0.461023,1,0,16,2,10,1,1
13,0.498215,1,0,132,3,4,1,1
13,0.446426,2,0,77,3,10,1,1
13,0.5736,1,0,54,1,10,1,1
13,0.518728,2,0,97,1,2,3,2
13,0.522688,2,0,82,3,12,1,1
13,0.502373,2,0,52,1,10,1,1
13,0.595867,2,0,15,2,9,0,2
13,0.55676,1,0,105,1,2,2,2
13,0.422333,1,0,2,1,9,1,1
13,0.47075,2,0,108,1,2,1,1
13,0.467613,2,0,62,2,9,1,1
13,0.544051,2,0,13,2,9,3,2
13,0.523455,1,0,27,3,9,2,2
13,0.543913,2,0,25,3,9,0,2
13,0.363158,1,0,57,1,11,1,1
13,0.468836,2,0,113,2,1,3,2
13,0.505623,2,0,10,1,12,1,1
13,0.383309,1,0,74,3,9,1,1
13,0.424551,1,0,134,4,3,1,1
13,0.487587,2,0,22,2,12,1,1
13,0.61214,1,0,111,2,1,2,2
13,0.492358,2,0,144,4,3,2,2
13,0.490014,1,0,76,3,10,1,1
13,0.519327,2,0,4,1,10,0,2
13,0.506603,1,0,98,1,2,1,1
13,0.599635,1,0,41,4,10,3,2
13,0.46455,1,0,121,3,4,2,2
13,0.462157,2,0,80,3,11,1,1
13,0.419791,1,0,66,2,10,1,1
13,0.516257,2,0,60,1,12,1,1
13,0.487283,2,0,11,1,12,1,1
13,0.565137,2,0,35,3,12,0,2
13,0.574276,1,0,117,2,1,1,1
13,0.598987,1,0,26,3,9,1,1
13,0.59236,1,0,101,1,2,2,2
13,0.49796,1,0,32,3,11,0,2
13,0.461829,1,0,86,4,9,1,1
13,0.515528,1,0,104,1,2,3,2
13,0.631448,1,0,140,4,3,3,2
13,0.503157,2,0,45,4,11,2,2
13,0.40333,1,0,68,2,11,1,1
13,0.404577,1,0,12,1,12,1,1
13,0.557187,2,0,99,1,2,2,2
13,0.455661,1,0,96,4,12,1,1
13,0.509329,1,0,49,1,9,1,1
13,0.938434,2,0,37,4,9,0,2
13,0.581131,2,0,79,3,11,1,1
13,0.566303,1,0,38,4,9,2,2
13,0.480251,2,0,40,4,10,0,2
13,0.532731,2,0,87,4,9,1,1
13,0.567854,1,0,17,2,10,3,2
13,0.473858,1,0,129,3,4,3,2
13,0.495477,1,0,18,2,10,0,2
13,0.420408,1,0,29,3,10,3,2
13,0.587458,2,0,133,4,3,1,1
13,0.532464,2,0,43,4,11,0,2
13,0.528635,2,0,33,3,11,0,2
13,0.443017,2,0,64,2,10,1,1
13,0.625501,1,0,39,4,9,1,1
13,0.45496,2,0,30,3,10,1,1
13,0.469588,2,0,122,3,4,2,2
13,0.62009,1,0,46,4,12,3,2
13,0.467568,2,0,135,4,3,1,1
13,0.561556,2,0,65,2,10,1,1
13,0.418541,1,0,28,3,10,1,1
13,0.459882,2,0,50,1,9,1,1
13,0.521685,2,0,53,1,10,1,1
13,0.469329,1,0,81,3,11,1,1
13,0.451726,2,0,83,3,12,1,1
13,0.530988,1,0,102,1,2,2,2
13,0.581558,2,0,34,3,12,2,2
13,0.591463,1,0,20,2,11,2,2
13,0.536927,1,0,130,3,4,3,2
13,0.531041,2,0,110,2,1,2,2
13,0.414336,1,0,71,2,12,1,1
13,0.422063,1,0,88,4,10,1,1
13,0.653443,1,0,143,4,3,3,2
13,0.612064,2,0,131,3,4,1,1
13,0.500507,2,0,72,2,12,1,1
13,0.521278,1,1,115,2,1,3,2
13,0.676753,2,0,136,4,3,2,2
13,0.53061,1,0,139,4,3,3,2
13,0.541935,1,0,6,1,10,2,2
13,0.497182,2,0,9,1,11,0,2
13,0.533737,2,0,126,3,4,2,2
13,0.536467,1,0,70,2,12,1,1
13,0.467783,2,0,1,1,9,3,2
13,0.538653,2,0,124,3,4,1,1
13,0.470163,2,0,92,4,11,1,1
13,0.603452,2,0,78,3,10,1,1
13,0.460025,1,0,47,4,12,1,1
13,0.730813,1,0,114,2,1,2,2
13,0.454715,2,0,63,2,9,1,1
13,0.628716,2,0,51,1,9,1,1
13,0.501041,1,0,71,2,12,1,1
13,0.503928,2,0,31,3,11,1,1
13,0.437055,2,0,48,4,12,1,1
13,0.535438,2,0,112,2,1,1,1
13,0.4403,2,0,109,2,1,1,1
13,0.536085,1,0,134,4,3,1,1
13,0.635039,1,0,118,2,1,2,2
13,0.722272,1,0,3,1,9,2,2
13,0.405801,1,0,68,2,11,1,1
13,0.463191,2,0,4,1,10,0,2
13,0.525149,2,1,27,3,9,2,2
13,0.792613,2,0,87,4,9,1,1
13,0.497894,1,0,19,2,11,2,2
13,0.509716,2,0,10,1,12,1,1
13,0.554217,2,0,128,3,4,3,2
13,0.40505,1,0,96,4,12,1,1
13,0.44508,1,0,121,3,4,2,2
13,0.49093,2,0,62,2,9,1,1
13,0.576997,2,0,123,3,4,2,2
13,0.410365,1,0,132,3,4,1,1
13,0.547827,2,0,126,3,4,2,2
13,0.453548,2,0,93,4,11,1,1
13,0.532809,2,0,8,1,11,0,2
13,0.615894,1,0,29,3,10,3,2
13,0.415167,1,0,54,1,10,1,1
13,0.559376,1,0,39,4,9,1,1
13,0.737797,1,0,143,4,3,3,2
13,0.540118,1,0,81,3,11,1,1
13,0.591178,1,0,130,3,4,3,2
13,0.416643,1,0,55,1,11,1,1
13,0.608573,2,0,92,4,11,1,1
13,0.664338,1,0,111,2,1,2,2
13,0.50865,2,0,45,4,11,2,2
13,0.633572,2,0,141,4,3,2,2
13,0.416047,1,0,98,1,2,1,1
13,0.534892,2,0,135,4,3,1,1
13,0.498162,2,0,53,1,10,1,1
13,0.679489,2,0,42,4,10,1,1
13,0.516013,2,0,79,3,11,1,1
13,0.431152,1,0,86,4,9,1,1
13,0.406623,2,0,69,2,11,1,1
13,0.480143,2,0,52,1,10,1,1
13,0.62154,1,0,47,4,12,1,1
13,0.532983,1,0,5,1,10,0,2
13,0.944782,2,0,33,3,11,0,2
13,0.627081,2,0,22,2,12,1,1
13,0.474503,1,0,7,1,11,3,2
13,0.47251,2,0,64,2,10,1,1
13,0.40642,1,0,32,3,11,0,2
13,0.383463,2,0,95,4,12,1,1
13,0.472269,1,0,88,4,10,1,1
13,0.438317,2,0,99,1,2,2,2
13,0.365574,1,0,26,3,9,1,1
13,0.407608,1,0,28,3,10,1,1
13,0.416718,2,0,13,2,9,3,2
13,0.488555,2,0,82,3,12,1,1
13,0.485908,2,0,83,3,12,1,1
13,0.530771,2,0,78,3,10,1,1
13,0.494177,1,0,84,3,12,1,1
13,0.611398,1,0,119,2,1,1,1
13,0.491976,2,0,43,4,11,0,2
13,0.368474,1,0,70,2,12,1,1
13,0.474217,2,0,97,1,2,3,2
13,0.368591,1,0,90,4,10,1,1
13,0.449585,2,0,14,2,9,0,2
13,0.368456,1,0,57,1,11,1,1
13,0.458547,1,0,104,1,2,3,2
13,0.439271,1,0,117,2,1,1,1
13,0.598488,2,0,1,1,9,3,2
13,0.550585,2,0,133,4,3,1,1
13,0.633755,1,0,125,3,4,3,2
13,0.488862,2,0,24,2,12,1,1
13,0.709972,1,0,67,2,11,1,1
13,0.530023,2,0,80,3,11,1,1
13,0.389141,1,0,49,1,9,1,1
13,0.462736,2,0,37,4,9,0,2
13,0.564651,2,0,94,4,12,1,1
13,0.518011,2,0,144,4,3,2,2
13,0.714204,2,0,106,1,2,1,1
13,0.48789,2,0,25,3,9,0,2
13,0.468594,1,0,129,3,4,3,2
13,0.570803,1,0,89,4,10,1,1
13,0.501029,1,0,76,3,10,1,1
13,0.641247,1,0,36,3,12,3,2
13,0.504455,1,0,44,4,11,0,2
13,0.485122,2,0,11,1,12,1,1
13,0.522516,1,0,41,4,10,3,2
13,0.478157,2,0,110,2,1,2,2
13,0.563543,2,0,136,4,3,2,2
13,0.509235,2,0,58,1,12,1,1
13,0.474459,1,0,103,1,2,1,1
13,0.375368,2,0,72,2,12,1,1
13,0.425392,2,0,116,2,1,3,2
13,0.577673,1,0,20,2,11,2,2
13,0.466493,1,0,140,4,3,3,2
13,0.472462,2,0,35,3,12,0,2
13,0.422085,2,0,30,3,10,1,1
13,0.421485,1,0,2,1,9,1,1
13,0.462109,1,0,127,3,4,1,1
13,0.499437,1,0,142,4,3,1,1
13,0.464127,2,0,124,3,4,1,1
13,0.413999,1,1,50,1,9,1,1
13,0.494201,2,0,91,4,11,1,1
13,0.41836,2,0,9,1,11,0,2
13,0.546147,2,0,108,1,2,1,1
13,0.413017,1,0,23,2,12,1,1
13,0.708513,1,0,17,2,10,3,2
13,0.519934,1,0,75,3,9,1,1
13,0.524596,2,0,21,2,11,0,2
13,0.480561,1,0,139,4,3,3,2
13,0.534553,1,0,18,2,10,0,2
13,0.425301,1,0,74,3,9,1,1
13,0.520585,1,0,101,1,2,2,2
13,0.549457,1,0,46,4,12,3,2
13,0.623667,1,0,61,2,9,1,1
13,0.583953,2,0,122,3,4,2,2
13,0.44897,1,0,73,3,9,1,1
13,0.551559,1,0,105,1,2,2,2
13,0.424679,1,0,12,1,12,1,1
13,0.488712,2,0,100,1,2,3,2
